2048,3050
1932,2027
1795,2063
1647,2088
1521,2108
1388,2127
1261,2157
1176,2186
1112,2209
1078,2226
1057,2232
1054,2243
1094,2246
1152,2243
1227,2241
1323,2239
1434,2236
1548,2237
1700,2242
1858,2228
2018,2220
2174,2201
2332,2179
2484,2159
2631,2127
2761,2102
2882,2073
2973,2040
3047,2011
3100,1985
3143,1954
3150,1943
3103,1927
3035,1915
2951,1916
2841,1902
2712,1922
2567,1935
2410,1947
2249,1966
2087,1983
1928,1997
1782,2019
1650,2052
1484,2083
1355,2113
1251,2132
1166,2155
1111,2180
1073,2194
1059,2204
1066,2208
1105,2212
1163,2210
1242,2215
1330,2214
1439,2209
1581,2206
1729,2203
1882,2192
2036,2182
2195,2161
2348,2152
2500,2132
2642,2106
2775,2085
2890,2064
2975,2038
3043,2013
3102,1987
3135,1969
3140,1951
3083,1935
3013,1935
2924,1935
2810,1944
2677,1949
2529,1962
2371,1977
2208,1994
2052,2007
1900,2034
1739,2064
1582,2088
1441,2113
1325,2134
1225,2165
1146,2189
1090,2208
1063,2217
1054,2225
1065,2227
1101,2230
1153,2238
1241,2237
1344,2235
1466,2235
1601,2227
1750,2226
1901,2210
2062,2203
2219,2187
2378,2164
2517,2140
2650,2111
2783,2090
2905,2052
2996,2022
3067,1996
3112,1970
3136,1950
3130,1927
3075,1914
3000,1905
2904,1904
2786,1911
2651,1918
2518,1935
2367,1939
2196,1958
2030,1981
1866,2003
1724,2028
1566,2054
1428,2079
1310,2109
1213,2133
1140,2160
1090,2176
1072,2190
1065,2199
1081,2203
1112,2207
1177,2209
1258,2203
1361,2204
1483,2203
1622,2201
1771,2195
1928,2183
2086,2173
2240,2158
2385,2143
2526,2118
2672,2091
2808,2070
2914,2043
3004,2021
3071,1995
3115,1978
3137,1956
3114,1939
3056,1931
2978,1927
2875,1923
2758,1925
2634,1933
2477,1957
2312,1979
2152,1996
1988,2018
1829,2038
1680,2064
1531,2096
1408,2114
1282,2137
1187,2167
1123,2191
1083,2202
1054,2219
1045,2226
1068,2228
1119,2228
1186,2228
1265,2226
1375,2227
1497,2226
1640,2221
1793,2218
1952,2211
2108,2197
2257,2184
2406,2154
2563,2123
2705,2102
2827,2074
2932,2039
3017,2015
3080,1979
3119,1961
3140,1941
3107,1922
3047,1909
2962,1901
2856,1900
2750,1906
2606,1917
2450,1931
2291,1945
2129,1963
1970,1987
1812,2006
1659,2037
1515,2058
1384,2078
1272,2113
1189,2130
1112,2155
1069,2180
1051,2192
1045,2203
1079,2202
1131,2198
1202,2203
1290,2197
